"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","723","get started link","chromium","Wed Apr 08 17:58:26 UTC 2026","passed","Wed Apr 08 17:58:26 UTC 2026","","api/tests/example.spec.ts","",""
"","2018","TC8 - Verify All products and product details page","chromium","Wed Apr 08 17:58:38 UTC 2026","passed","Wed Apr 08 17:58:40 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","1083","Test Case 5: Register User with existing email:","chromium","Wed Apr 08 17:58:37 UTC 2026","passed","Wed Apr 08 17:58:38 UTC 2026","","ui/tests/signup.spec.ts","",""
"","0","TC7 - Verify Test Cases page","chromium","Wed Apr 08 17:58:38 UTC 2026","skipped","Wed Apr 08 17:58:38 UTC 2026","Login tests","ui/tests/verifyPages.spec.ts","",""
"","1633","Test Case 3: Login User with incorrect email and password:","chromium","Wed Apr 08 17:58:34 UTC 2026","passed","Wed Apr 08 17:58:35 UTC 2026","","ui/tests/loging.spec.ts","",""
"","2034","Test Case 13: Verify Product quantity in Cart","chromium","Wed Apr 08 17:58:26 UTC 2026","passed","Wed Apr 08 17:58:28 UTC 2026","E2E Tests","ui/tests/E2E.spec.ts","",""
"","0","should submit the contact form successfully","chromium","Wed Apr 08 17:58:26 UTC 2026","skipped","Wed Apr 08 17:58:26 UTC 2026","Contact Us form tests","ui/tests/contactForm.spec.ts","",""
"","2108","seed using loginPage fixture","chromium","Wed Apr 08 17:58:35 UTC 2026","passed","Wed Apr 08 17:58:37 UTC 2026","seed for logged in user","ui/tests/seed.spec.ts","",""
"","2343","should log out successfully","chromium","Wed Apr 08 17:58:31 UTC 2026","passed","Wed Apr 08 17:58:34 UTC 2026","Login Page Tests","ui/tests/loging.spec.ts","",""
"","587","has title","chromium","Wed Apr 08 17:58:25 UTC 2026","passed","Wed Apr 08 17:58:25 UTC 2026","","api/tests/example.spec.ts","",""
"","1894","Test Case 25: Verify Scroll Up using 'Arrow' button and Scroll Down functionality:","chromium","Wed Apr 08 17:58:28 UTC 2026","passed","Wed Apr 08 17:58:30 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
"","938","Test Case 26: Verify Scroll Up without 'Arrow' button and Scroll Down functionality","chromium","Wed Apr 08 17:58:30 UTC 2026","passed","Wed Apr 08 17:58:31 UTC 2026","Home Page Tests.","ui/tests/home.spec.ts","",""
